,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose
2013-10-05 21:00:00,1.35532,1.35696,1.35471,1.3562,1.3554,1.35762,1.3554,1.35665
2013-10-06 21:00:00,1.3562,1.35911,1.35426,1.35809,1.35665,1.35913,1.35427,1.35817
2013-10-07 21:00:00,1.35809,1.3607200000000002,1.35575,1.35733,1.35817,1.36074,1.35578,1.35737
2013-10-08 21:00:00,1.35733,1.36046,1.34857,1.35237,1.35737,1.36048,1.34859,1.35219
2013-10-09 21:00:00,1.35237,1.35469,1.34875,1.35196,1.35219,1.35475,1.34877,1.35202
2013-10-10 21:00:00,1.35196,1.35817,1.35178,1.35389,1.35202,1.35819,1.3518299999999999,1.3541
2013-10-12 21:00:00,1.35389,1.35649,1.35389,1.3559999999999999,1.3541,1.35724,1.3541,1.3565
2013-10-13 21:00:00,1.3559999999999999,1.35978,1.3545399999999999,1.3561,1.3565,1.3598,1.35457,1.35614
2013-10-14 21:00:00,1.3561,1.3571,1.34794,1.35247,1.35614,1.35712,1.34795,1.3525
2013-10-15 21:00:00,1.35247,1.3567799999999999,1.34728,1.35335,1.3525,1.35676,1.3472899999999999,1.35314
2013-10-16 21:00:00,1.35335,1.36819,1.3515700000000002,1.36751,1.35314,1.3682,1.3516,1.36755
2013-10-17 21:00:00,1.36751,1.3704,1.3659299999999999,1.36834,1.36755,1.37042,1.36595,1.36873
2013-10-19 21:00:00,1.36834,1.3688799999999999,1.36782,1.36836,1.36873,1.36953,1.3683,1.3685100000000001
2013-10-20 21:00:00,1.36836,1.36887,1.3651200000000001,1.36791,1.3685100000000001,1.3688799999999999,1.36513,1.36798
2013-10-21 21:00:00,1.36791,1.37924,1.36622,1.3781299999999999,1.36798,1.3792200000000001,1.3662,1.37818
2013-10-22 21:00:00,1.3781299999999999,1.3793,1.37414,1.37764,1.37818,1.3793,1.37416,1.3776899999999999
2013-10-23 21:00:00,1.37764,1.38252,1.37645,1.3800700000000001,1.3776899999999999,1.38255,1.37646,1.38009
2013-10-24 21:00:00,1.3800700000000001,1.38325,1.37744,1.3802,1.38009,1.38324,1.3774600000000001,1.38048
2013-10-26 21:00:00,1.3802,1.38109,1.3793,1.3804299999999998,1.38048,1.38155,1.38004,1.38107
2013-10-27 21:00:00,1.3804299999999998,1.38178,1.37751,1.37847,1.38107,1.38179,1.37752,1.37858
2013-10-28 21:00:00,1.37847,1.38134,1.37362,1.3745399999999999,1.37858,1.38134,1.3736700000000002,1.3746
2013-10-29 21:00:00,1.3745399999999999,1.3785399999999999,1.36956,1.37355,1.3746,1.37856,1.3696,1.37358
2013-10-30 21:00:00,1.37355,1.3738700000000001,1.35753,1.35832,1.37358,1.37388,1.35754,1.3584399999999999
2013-10-31 21:00:00,1.35832,1.35895,1.348,1.34902,1.3584399999999999,1.35897,1.34801,1.34907
2013-11-02 21:00:00,1.34902,1.34915,1.3481299999999998,1.34858,1.34907,1.34944,1.3484,1.34905
2013-11-03 22:00:00,1.34858,1.3524399999999999,1.34418,1.35138,1.34905,1.3524399999999999,1.3442100000000001,1.35144
2013-11-04 22:00:00,1.35138,1.3522299999999998,1.3449,1.3474700000000002,1.35144,1.35225,1.3449200000000001,1.34756
2013-11-05 22:00:00,1.3474700000000002,1.35477,1.34677,1.3514,1.34756,1.3547799999999999,1.34677,1.3515
2013-11-06 22:00:00,1.3514,1.35291,1.32951,1.34192,1.3515,1.3529200000000001,1.32948,1.34198
2013-11-07 22:00:00,1.34192,1.34379,1.3317700000000001,1.33671,1.34198,1.34381,1.33178,1.33685
2013-11-09 22:00:00,1.33671,1.33671,1.33479,1.3357,1.33685,1.33685,1.3352,1.33578
2013-11-10 22:00:00,1.3357,1.34162,1.33447,1.34061,1.33578,1.3416,1.33449,1.34065
2013-11-11 22:00:00,1.34061,1.3456299999999999,1.3359299999999998,1.34351,1.34065,1.34564,1.33594,1.34354
2013-11-12 22:00:00,1.34351,1.34955,1.33902,1.34866,1.34354,1.34958,1.33903,1.34875
2013-11-13 22:00:00,1.34866,1.34975,1.3418299999999999,1.3457700000000001,1.34875,1.34978,1.3418700000000001,1.34576
2013-11-14 22:00:00,1.3457700000000001,1.35055,1.34321,1.3494899999999999,1.34576,1.35055,1.34323,1.34971
2013-11-16 22:00:00,1.3494899999999999,1.34982,1.34853,1.34945,1.34971,1.3503,1.3492,1.34995
2013-11-17 22:00:00,1.34945,1.3542100000000001,1.34744,1.35057,1.34995,1.35418,1.34746,1.3507
2013-11-18 22:00:00,1.35057,1.35473,1.34877,1.35379,1.3507,1.35474,1.3488,1.3538
2013-11-19 22:00:00,1.35379,1.35799,1.34153,1.34408,1.3538,1.35827,1.34154,1.34392
2013-11-20 22:00:00,1.34408,1.34865,1.33995,1.34818,1.34392,1.34867,1.33996,1.3481
2013-11-21 22:00:00,1.34818,1.3556700000000002,1.34623,1.35555,1.3481,1.3557299999999999,1.3462399999999999,1.35572
2013-11-23 22:00:00,1.35555,1.35555,1.35399,1.3545399999999999,1.35572,1.35572,1.35464,1.35523
2013-11-24 22:00:00,1.3545399999999999,1.3559999999999999,1.34901,1.35166,1.35523,1.35602,1.34902,1.35171
2013-11-25 22:00:00,1.35166,1.3574899999999999,1.35148,1.35721,1.35171,1.3575,1.3515700000000002,1.35727
2013-11-26 22:00:00,1.35721,1.3613,1.3557700000000001,1.3579299999999999,1.35727,1.36129,1.35578,1.35792
2013-11-27 22:00:00,1.3579299999999999,1.3618700000000001,1.35637,1.36051,1.35792,1.36189,1.35639,1.36055
2013-11-28 22:00:00,1.36051,1.36216,1.35799,1.35921,1.36055,1.36218,1.35805,1.35935
2013-11-30 22:00:00,1.35921,1.35921,1.3577299999999999,1.35843,1.35935,1.35948,1.3582299999999998,1.3592600000000001
2013-12-01 22:00:00,1.35843,1.36158,1.3526,1.35415,1.3592600000000001,1.36161,1.3526,1.35418
2013-12-02 22:00:00,1.35415,1.36137,1.35243,1.35894,1.35418,1.3613899999999999,1.35246,1.35899
2013-12-03 22:00:00,1.35894,1.3605399999999999,1.35283,1.3593,1.35899,1.36055,1.35284,1.35933
2013-12-04 22:00:00,1.3593,1.36773,1.3543100000000001,1.36667,1.35933,1.36774,1.35432,1.3667200000000002
2013-12-05 22:00:00,1.36667,1.37063,1.36191,1.3702299999999998,1.3667200000000002,1.37066,1.3620700000000001,1.37053
2013-12-07 22:00:00,1.3702299999999998,1.37189,1.36978,1.37115,1.37053,1.37205,1.37011,1.37158
2013-12-08 22:00:00,1.37115,1.37459,1.36942,1.37395,1.37158,1.37467,1.36943,1.37388
2013-12-09 22:00:00,1.37395,1.3794899999999999,1.3733899999999999,1.37608,1.37388,1.37951,1.37341,1.37611
2013-12-10 22:00:00,1.37608,1.38107,1.3740299999999999,1.3786100000000001,1.37611,1.38109,1.3740299999999999,1.37865
2013-12-11 22:00:00,1.3786100000000001,1.38032,1.37374,1.3753,1.37865,1.3803299999999998,1.37376,1.37535
2013-12-12 22:00:00,1.3753,1.3769200000000001,1.3709200000000001,1.37426,1.37535,1.37693,1.3708799999999999,1.3744299999999998
2013-12-14 22:00:00,1.37426,1.37426,1.37245,1.37284,1.3744299999999998,1.3744299999999998,1.37275,1.37294
2013-12-15 22:00:00,1.37284,1.37988,1.37269,1.37611,1.37294,1.37989,1.37293,1.37616
2013-12-16 22:00:00,1.37611,1.37824,1.3723100000000001,1.37676,1.37616,1.37825,1.3723100000000001,1.37675
2013-12-17 22:00:00,1.37676,1.3811799999999999,1.36744,1.36865,1.37675,1.38119,1.36747,1.3685399999999999
2013-12-18 22:00:00,1.36865,1.3693899999999999,1.36494,1.36624,1.3685399999999999,1.3694,1.36496,1.36616
2013-12-19 22:00:00,1.36624,1.37093,1.3625,1.36674,1.36616,1.37096,1.36251,1.3676
2013-12-21 22:00:00,1.36674,1.36763,1.36647,1.36703,1.3676,1.36814,1.3669799999999999,1.3675700000000002
2013-12-22 22:00:00,1.36703,1.3716899999999999,1.36668,1.3695899999999999,1.3675700000000002,1.37171,1.36684,1.36963
2013-12-23 22:00:00,1.3695899999999999,1.3714,1.3654899999999999,1.3675,1.36963,1.37151,1.36554,1.3675899999999999
2013-12-25 22:00:00,1.3675,1.3702,1.3673799999999998,1.36905,1.3675899999999999,1.37026,1.36752,1.36916
2013-12-26 22:00:00,1.36905,1.38935,1.3687,1.3746399999999999,1.36916,1.38944,1.36877,1.37493
2013-12-28 22:00:00,1.3746399999999999,1.37561,1.37437,1.37543,1.37493,1.37615,1.37493,1.3759700000000001
2013-12-29 22:00:00,1.37543,1.38191,1.3728200000000002,1.37985,1.3759700000000001,1.38191,1.37285,1.38019
2013-12-30 22:00:00,1.37985,1.38125,1.37598,1.3778,1.38019,1.38129,1.37598,1.3779
2014-01-01 22:00:00,1.3778,1.3778,1.36295,1.36714,1.3779,1.3779,1.3629799999999999,1.36707
2014-01-02 22:00:00,1.36714,1.36723,1.3582299999999998,1.35891,1.36707,1.36743,1.35826,1.3592600000000001
2014-01-04 22:00:00,1.35891,1.35963,1.35876,1.3591,1.3592600000000001,1.3596700000000002,1.35896,1.3596
2014-01-05 22:00:00,1.3591,1.36532,1.35713,1.36275,1.3596,1.36533,1.35717,1.36281
2014-01-06 22:00:00,1.36275,1.36564,1.35964,1.36153,1.36281,1.36565,1.3596700000000002,1.36158
2014-01-07 22:00:00,1.36153,1.36351,1.35534,1.35753,1.36158,1.36352,1.3553600000000001,1.3575
2014-01-08 22:00:00,1.35753,1.36332,1.3548,1.36074,1.3575,1.36334,1.35481,1.36063
2014-01-09 22:00:00,1.36074,1.36874,1.35683,1.3667200000000002,1.36063,1.36875,1.3573600000000001,1.36696
2014-01-11 22:00:00,1.3667200000000002,1.3679299999999999,1.3667200000000002,1.3676,1.36696,1.36853,1.36696,1.3681
2014-01-12 22:00:00,1.3676,1.36848,1.36374,1.3671,1.3681,1.36849,1.36374,1.36713
2014-01-13 22:00:00,1.3671,1.36994,1.36491,1.36788,1.36713,1.3699700000000001,1.36491,1.36792
2014-01-14 22:00:00,1.36788,1.3680700000000001,1.3581299999999998,1.36047,1.36792,1.3681,1.35814,1.3605399999999999
2014-01-15 22:00:00,1.36047,1.3649799999999999,1.35832,1.36195,1.3605399999999999,1.3649799999999999,1.3583100000000001,1.36201
2014-01-16 22:00:00,1.36195,1.3621,1.35169,1.35364,1.36201,1.36214,1.35172,1.35409
2014-01-18 22:00:00,1.35364,1.35437,1.3533899999999999,1.35353,1.35409,1.35465,1.35361,1.3541299999999998
2014-01-19 22:00:00,1.35353,1.3568200000000001,1.35076,1.3551799999999998,1.3541299999999998,1.35681,1.35077,1.35527
2014-01-20 22:00:00,1.3551799999999998,1.35691,1.3516299999999999,1.35611,1.35527,1.3569200000000001,1.35165,1.35611
2014-01-21 22:00:00,1.35611,1.35839,1.3534700000000002,1.3547200000000001,1.35611,1.3584,1.35346,1.3546200000000002
2014-01-22 22:00:00,1.3547200000000001,1.36986,1.35303,1.3695700000000002,1.3546200000000002,1.36984,1.3530200000000001,1.36961
2014-01-23 22:00:00,1.3695700000000002,1.37394,1.36627,1.36714,1.36961,1.3739700000000001,1.36628,1.3680299999999999
2014-01-25 22:00:00,1.36714,1.36809,1.36696,1.36735,1.3680299999999999,1.36893,1.36704,1.36825
2014-01-26 22:00:00,1.36735,1.37166,1.36532,1.36732,1.36825,1.37168,1.36534,1.36737
2014-01-27 22:00:00,1.36732,1.36883,1.36291,1.36707,1.36737,1.36886,1.36289,1.36699
2014-01-28 22:00:00,1.36707,1.36848,1.3603,1.3663399999999999,1.36699,1.36848,1.36032,1.3665
2014-01-29 22:00:00,1.3663399999999999,1.3665399999999999,1.35433,1.3554700000000002,1.3665,1.36659,1.35435,1.35546
2014-01-30 22:00:00,1.3554700000000002,1.35735,1.34792,1.34887,1.35546,1.35742,1.3479299999999999,1.34931
2014-02-01 22:00:00,1.34887,1.34887,1.34782,1.34836,1.34931,1.34931,1.34798,1.3484200000000002
2014-02-02 22:00:00,1.34836,1.35355,1.34771,1.35276,1.3484200000000002,1.35358,1.34772,1.35257
2014-02-03 22:00:00,1.35276,1.35389,1.34933,1.3518,1.35257,1.35391,1.34934,1.35179
2014-02-04 22:00:00,1.3518,1.35556,1.34988,1.3532899999999999,1.35179,1.35558,1.34989,1.3533600000000001
2014-02-05 22:00:00,1.3532899999999999,1.3619,1.3482,1.35897,1.3533600000000001,1.36191,1.3482399999999999,1.35903
2014-02-06 22:00:00,1.35897,1.36439,1.35522,1.36325,1.35903,1.36469,1.3552,1.3637
2014-02-08 22:00:00,1.36325,1.36325,1.3609,1.36161,1.3637,1.3637,1.36094,1.36163
2014-02-09 22:00:00,1.36161,1.36517,1.3615700000000002,1.36439,1.36163,1.36516,1.36163,1.3644100000000001
2014-02-10 22:00:00,1.36439,1.3683299999999998,1.36294,1.3638,1.3644100000000001,1.36832,1.36295,1.36385
2014-02-11 22:00:00,1.3638,1.3652600000000001,1.35622,1.3592899999999999,1.36385,1.3652799999999998,1.3562299999999998,1.35935
2014-02-12 22:00:00,1.3592899999999999,1.36923,1.35848,1.36791,1.35935,1.36921,1.35848,1.36808
2014-02-13 22:00:00,1.36791,1.3714899999999999,1.36737,1.3691,1.36808,1.3715,1.36737,1.36953
2014-02-15 22:00:00,1.3691,1.37154,1.3691,1.37094,1.36953,1.37175,1.36953,1.37099
2014-02-16 22:00:00,1.37094,1.3724299999999998,1.3692,1.3705100000000001,1.37099,1.3724399999999999,1.36922,1.3709799999999999
2014-02-17 22:00:00,1.3705100000000001,1.37704,1.3694600000000001,1.37576,1.3709799999999999,1.3770799999999999,1.36948,1.376
2014-02-18 22:00:00,1.37576,1.37733,1.3724299999999998,1.3732799999999998,1.376,1.37732,1.37246,1.37334
2014-02-19 22:00:00,1.3732799999999998,1.37625,1.36856,1.3718299999999999,1.37334,1.37628,1.36855,1.37189
2014-02-20 22:00:00,1.3718299999999999,1.3758700000000001,1.3702,1.37365,1.37189,1.37588,1.37021,1.37398
2014-02-22 22:00:00,1.37365,1.37365,1.3724399999999999,1.37296,1.37398,1.37427,1.3728799999999999,1.3738700000000001
2014-02-23 22:00:00,1.37296,1.37715,1.37084,1.37345,1.3738700000000001,1.37723,1.37085,1.37352
2014-02-24 22:00:00,1.37345,1.37671,1.37154,1.3744399999999999,1.37352,1.37673,1.3715600000000001,1.37458
2014-02-25 22:00:00,1.3744399999999999,1.37573,1.36616,1.36863,1.37458,1.37573,1.36618,1.36869
2014-02-26 22:00:00,1.36863,1.37268,1.3643100000000001,1.37099,1.36869,1.37268,1.3643,1.37113
2014-02-27 22:00:00,1.37099,1.38249,1.36942,1.37995,1.37113,1.3825,1.3693899999999999,1.38005
2014-03-01 22:00:00,1.37995,1.37995,1.37519,1.37592,1.38005,1.38005,1.37547,1.37599
2014-03-02 22:00:00,1.37592,1.37927,1.3726200000000002,1.37344,1.37599,1.37929,1.37265,1.37353
2014-03-03 22:00:00,1.37344,1.3781700000000001,1.37208,1.37428,1.37353,1.3781700000000001,1.37209,1.37436
2014-03-04 22:00:00,1.37428,1.37494,1.37073,1.37331,1.37436,1.3749799999999999,1.37076,1.37337
2014-03-05 22:00:00,1.37331,1.38732,1.37204,1.38604,1.37337,1.38733,1.37214,1.38612
2014-03-06 22:00:00,1.38604,1.39152,1.3852,1.38785,1.38612,1.39151,1.38523,1.3881700000000001
2014-03-08 22:00:00,1.38785,1.38786,1.38642,1.38749,1.3881700000000001,1.3881700000000001,1.3868,1.3876
2014-03-09 21:00:00,1.38749,1.3897700000000002,1.38616,1.38761,1.3876,1.3897899999999999,1.3861700000000001,1.38768
2014-03-10 21:00:00,1.38761,1.38788,1.38337,1.38598,1.38768,1.38791,1.38339,1.3860299999999999
2014-03-11 21:00:00,1.38598,1.39144,1.38434,1.39022,1.3860299999999999,1.3914600000000001,1.38436,1.39048
2014-03-12 21:00:00,1.39022,1.39668,1.38457,1.38666,1.39048,1.39669,1.38457,1.3869999999999998
2014-03-13 21:00:00,1.38666,1.39376,1.38475,1.39055,1.3869999999999998,1.3937899999999999,1.38479,1.3917899999999999
2014-03-15 21:00:00,1.39055,1.3910799999999999,1.38885,1.39045,1.3917899999999999,1.3917899999999999,1.3891799999999999,1.39131
2014-03-16 21:00:00,1.39045,1.39477,1.3879,1.39216,1.39131,1.3948,1.38791,1.3922299999999999
2014-03-17 21:00:00,1.39216,1.39431,1.38798,1.39335,1.3922299999999999,1.39435,1.3880000000000001,1.39341
2014-03-18 21:00:00,1.39335,1.39344,1.38097,1.38326,1.39341,1.39347,1.3809799999999999,1.38333
2014-03-19 21:00:00,1.38326,1.3845,1.37491,1.37779,1.38333,1.3845100000000001,1.37495,1.37786
2014-03-20 21:00:00,1.37779,1.3810799999999999,1.37657,1.37865,1.37786,1.38109,1.37658,1.38029
2014-03-22 21:00:00,1.37865,1.38021,1.37865,1.3796700000000002,1.38029,1.3806200000000002,1.3794799999999998,1.37983
2014-03-23 21:00:00,1.3796700000000002,1.3876,1.3760299999999999,1.38386,1.37983,1.38762,1.37604,1.38394
2014-03-24 21:00:00,1.38386,1.3847200000000002,1.3749,1.38263,1.38394,1.3847200000000002,1.3749200000000001,1.38271
2014-03-25 21:00:00,1.38263,1.38277,1.37765,1.37789,1.38271,1.38278,1.37766,1.37795
2014-03-26 21:00:00,1.37789,1.3797,1.37285,1.37404,1.37795,1.37971,1.37287,1.3741
2014-03-27 21:00:00,1.37404,1.37732,1.37048,1.37521,1.3741,1.37732,1.37047,1.37533
2014-03-29 21:00:00,1.37521,1.37678,1.37521,1.37605,1.37533,1.3769200000000001,1.37533,1.37659
2014-03-30 21:00:00,1.37605,1.3809,1.3719299999999999,1.37686,1.37659,1.38094,1.37227,1.37696
2014-03-31 21:00:00,1.37686,1.38154,1.3768,1.37919,1.37696,1.38158,1.37687,1.37944
2014-04-01 21:00:00,1.37919,1.38204,1.37532,1.37669,1.37944,1.38204,1.37533,1.3768200000000002
2014-04-02 21:00:00,1.37669,1.38066,1.36981,1.37196,1.3768200000000002,1.38077,1.3698299999999999,1.3721
2014-04-03 21:00:00,1.37196,1.37313,1.36727,1.37022,1.3721,1.37316,1.3672799999999998,1.3703299999999998
2014-04-05 21:00:00,1.37022,1.37022,1.36901,1.36933,1.3703299999999998,1.37037,1.36958,1.37021
2014-04-06 21:00:00,1.36933,1.37486,1.3693,1.37414,1.37021,1.3748799999999999,1.36966,1.37422
2014-04-07 21:00:00,1.37414,1.38116,1.37372,1.3797,1.37422,1.38119,1.37376,1.3797700000000002
2014-04-08 21:00:00,1.3797,1.38622,1.37799,1.3854799999999998,1.3797700000000002,1.38622,1.3780000000000001,1.38555
2014-04-09 21:00:00,1.3854799999999998,1.38992,1.3835899999999999,1.38857,1.38555,1.38994,1.38361,1.38866
2014-04-10 21:00:00,1.38857,1.39059,1.38634,1.3884100000000001,1.38866,1.3906,1.38636,1.3885299999999998
2014-04-12 21:00:00,1.3884100000000001,1.3884100000000001,1.38303,1.38383,1.3885299999999998,1.3885299999999998,1.38333,1.38457
2014-04-13 21:00:00,1.38383,1.3863,1.3808200000000002,1.38181,1.38457,1.38632,1.38084,1.3822299999999998
2014-04-14 21:00:00,1.38181,1.38334,1.379,1.38143,1.3822299999999998,1.38335,1.37904,1.3814899999999999
2014-04-15 21:00:00,1.38143,1.38515,1.38037,1.3814600000000001,1.3814899999999999,1.3851200000000001,1.38039,1.38158
2014-04-16 21:00:00,1.3814600000000001,1.38648,1.3811,1.38131,1.38158,1.38649,1.3811200000000001,1.38141
2014-04-17 21:00:00,1.38131,1.3822299999999998,1.38028,1.38059,1.38141,1.38234,1.38086,1.38201
2014-04-19 21:00:00,1.38059,1.38134,1.38026,1.38089,1.38201,1.3822299999999998,1.3810799999999999,1.38211
2014-04-20 21:00:00,1.38089,1.38304,1.3787,1.37926,1.38211,1.38307,1.3787399999999999,1.3793600000000001
2014-04-21 21:00:00,1.37926,1.38248,1.3785,1.3805,1.3793600000000001,1.38249,1.3785,1.3806100000000001
2014-04-22 21:00:00,1.3805,1.38547,1.3800299999999999,1.38164,1.3806100000000001,1.3854899999999999,1.38002,1.38174
2014-04-23 21:00:00,1.38164,1.3843299999999998,1.37914,1.38314,1.38174,1.38456,1.37915,1.38325
2014-04-24 21:00:00,1.38314,1.38483,1.38269,1.3833799999999998,1.38325,1.38485,1.38269,1.38351
2014-04-26 21:00:00,1.3833799999999998,1.38458,1.38301,1.3845100000000001,1.38351,1.38503,1.38351,1.3847200000000002
2014-04-27 21:00:00,1.3845100000000001,1.38795,1.38147,1.3850799999999999,1.3847200000000002,1.3879700000000001,1.3814899999999999,1.3851799999999999
2014-04-28 21:00:00,1.3850799999999999,1.38792,1.38056,1.3811799999999999,1.3851799999999999,1.38794,1.38055,1.3812799999999998
2014-04-29 21:00:00,1.3811799999999999,1.3876700000000002,1.37716,1.3865299999999998,1.3812799999999998,1.38768,1.37724,1.38688
2014-04-30 21:00:00,1.3865299999999998,1.38891,1.38628,1.3869,1.38688,1.38893,1.38629,1.38709
2014-05-01 21:00:00,1.3869,1.3881700000000001,1.38121,1.38724,1.38709,1.38819,1.38124,1.38731
2014-05-03 21:00:00,1.38724,1.3887399999999999,1.38695,1.3880700000000001,1.38731,1.3889200000000002,1.38731,1.38884
2014-05-04 21:00:00,1.3880700000000001,1.3886100000000001,1.38645,1.3873799999999998,1.38884,1.38884,1.38649,1.38758
2014-05-05 21:00:00,1.3873799999999998,1.39514,1.38721,1.39276,1.38758,1.39515,1.38724,1.39287
2014-05-06 21:00:00,1.39276,1.39386,1.39096,1.3909799999999999,1.39287,1.3939,1.39104,1.39105
2014-05-07 21:00:00,1.3909799999999999,1.3993799999999998,1.3833,1.38394,1.39105,1.39939,1.38329,1.38404
2014-05-08 21:00:00,1.38394,1.38444,1.37447,1.3761,1.38404,1.38446,1.3745,1.37618
2014-05-10 21:00:00,1.3761,1.37611,1.37457,1.37523,1.37618,1.37636,1.3751200000000001,1.3754
2014-05-11 21:00:00,1.37523,1.3774899999999999,1.37485,1.37571,1.3754,1.37751,1.37495,1.37579
2014-05-12 21:00:00,1.37571,1.37715,1.3689,1.37026,1.37579,1.37716,1.36891,1.37036
2014-05-13 21:00:00,1.37026,1.3730799999999999,1.3698,1.37143,1.37036,1.3731,1.36981,1.3714899999999999
2014-05-14 21:00:00,1.37143,1.37325,1.36483,1.37087,1.3714899999999999,1.37325,1.36485,1.37097
2014-05-15 21:00:00,1.37087,1.3727,1.3685399999999999,1.3693600000000001,1.37097,1.3727,1.36855,1.3698
2014-05-17 21:00:00,1.3693600000000001,1.37011,1.3686,1.36905,1.3698,1.37107,1.36911,1.36945
2014-05-18 21:00:00,1.36905,1.37342,1.36895,1.37086,1.36945,1.37344,1.36934,1.37094
2014-05-19 21:00:00,1.37086,1.3713799999999998,1.36779,1.37012,1.37094,1.3714,1.36781,1.3702
2014-05-20 21:00:00,1.37012,1.37235,1.36343,1.3686399999999999,1.3702,1.37237,1.3634600000000001,1.36871
2014-05-21 21:00:00,1.3686399999999999,1.36879,1.36453,1.36554,1.36871,1.36883,1.36455,1.3656
2014-05-22 21:00:00,1.36554,1.3659,1.3615700000000002,1.36291,1.3656,1.36599,1.36158,1.36348
2014-05-24 21:00:00,1.36291,1.36291,1.36154,1.36166,1.36348,1.36358,1.3619299999999999,1.36225
2014-05-25 21:00:00,1.36166,1.36544,1.3612600000000001,1.3645399999999999,1.36225,1.3654600000000001,1.3615700000000002,1.36461
2014-05-26 21:00:00,1.3645399999999999,1.36686,1.36125,1.36342,1.36461,1.3668799999999999,1.3612600000000001,1.3634899999999999
2014-05-27 21:00:00,1.36342,1.36378,1.35885,1.35906,1.3634899999999999,1.36379,1.35887,1.35912
2014-05-28 21:00:00,1.35906,1.36257,1.35861,1.36016,1.35912,1.36273,1.35863,1.3602100000000001
2014-05-29 21:00:00,1.36016,1.36501,1.35985,1.36312,1.3602100000000001,1.36504,1.3598700000000001,1.36352
2014-05-31 21:00:00,1.36312,1.36425,1.36293,1.36354,1.36352,1.36465,1.36352,1.36396
2014-06-01 21:00:00,1.36354,1.36363,1.3588,1.35964,1.36396,1.36415,1.35879,1.3597
2014-06-02 21:00:00,1.35964,1.3648,1.35861,1.3627200000000002,1.3597,1.3648,1.3587,1.36279
2014-06-03 21:00:00,1.3627200000000002,1.36391,1.35965,1.35984,1.36279,1.36394,1.35966,1.35991
2014-06-04 21:00:00,1.35984,1.36699,1.35029,1.36601,1.35991,1.36701,1.3503100000000001,1.3660700000000001
2014-06-05 21:00:00,1.36601,1.36771,1.3621,1.36411,1.3660700000000001,1.36772,1.36212,1.3645100000000001
2014-06-07 21:00:00,1.36411,1.36456,1.36363,1.36404,1.3645100000000001,1.36507,1.36424,1.36466
2014-06-08 21:00:00,1.36404,1.3669,1.35824,1.35933,1.36466,1.3668799999999999,1.35826,1.3594
2014-06-09 21:00:00,1.35933,1.36018,1.35335,1.35475,1.3594,1.36022,1.35337,1.3549
2014-06-10 21:00:00,1.35475,1.35571,1.35215,1.35311,1.3549,1.3557299999999999,1.35217,1.35317
2014-06-11 21:00:00,1.35311,1.3572,1.35124,1.35507,1.35317,1.3572,1.35124,1.35525
2014-06-12 21:00:00,1.35507,1.35791,1.35209,1.35406,1.35525,1.35791,1.35212,1.35415
2014-06-14 21:00:00,1.35406,1.3544100000000001,1.35312,1.35388,1.35415,1.35447,1.3533899999999999,1.3543399999999999
2014-06-15 21:00:00,1.35388,1.3579700000000001,1.3513,1.35731,1.3543399999999999,1.35796,1.35132,1.35737
2014-06-16 21:00:00,1.35731,1.35871,1.35364,1.3546799999999999,1.35737,1.3587200000000001,1.35362,1.35474
2014-06-17 21:00:00,1.3546799999999999,1.35995,1.35418,1.35951,1.35474,1.36001,1.35418,1.3595700000000002
2014-06-18 21:00:00,1.35951,1.3643399999999999,1.3584200000000002,1.36067,1.3595700000000002,1.36437,1.35845,1.36087
2014-06-19 21:00:00,1.36067,1.3634,1.35643,1.35976,1.36087,1.36342,1.35645,1.3601299999999998
2014-06-21 21:00:00,1.35976,1.35976,1.35799,1.35858,1.3601299999999998,1.3601299999999998,1.35885,1.3590200000000001
2014-06-22 21:00:00,1.35858,1.36135,1.35741,1.3604100000000001,1.3590200000000001,1.36137,1.35743,1.36049
2014-06-23 21:00:00,1.3604100000000001,1.3627799999999999,1.35835,1.36058,1.36049,1.36279,1.3583399999999999,1.36063
2014-06-24 21:00:00,1.36058,1.36513,1.36006,1.36286,1.36063,1.36515,1.36005,1.36293
2014-06-25 21:00:00,1.36286,1.36414,1.3575700000000002,1.36101,1.36293,1.36415,1.35761,1.36125
2014-06-26 21:00:00,1.36101,1.3651200000000001,1.36093,1.3647799999999999,1.36125,1.36511,1.36097,1.3650200000000001
2014-06-28 21:00:00,1.3647799999999999,1.3647799999999999,1.36386,1.36386,1.3650200000000001,1.36521,1.36449,1.36494
2014-06-29 21:00:00,1.36386,1.36978,1.36386,1.36917,1.36494,1.3698,1.36404,1.36923
2014-06-30 21:00:00,1.36917,1.37006,1.36755,1.36788,1.36923,1.37008,1.3675700000000002,1.36794
2014-07-01 21:00:00,1.36788,1.36825,1.3640700000000001,1.36589,1.36794,1.36827,1.3642100000000001,1.36595
2014-07-02 21:00:00,1.36589,1.36643,1.35961,1.3609799999999999,1.36595,1.36647,1.35962,1.36104
2014-07-03 21:00:00,1.3609799999999999,1.36113,1.35855,1.35932,1.36104,1.36116,1.35853,1.35952
2014-07-05 21:00:00,1.35932,1.35995,1.35899,1.3595700000000002,1.35952,1.3605399999999999,1.35937,1.35972
2014-07-06 21:00:00,1.3595700000000002,1.3609200000000001,1.35759,1.3604399999999999,1.35972,1.36093,1.35762,1.36049
2014-07-07 21:00:00,1.3604399999999999,1.3617299999999999,1.35881,1.36116,1.36049,1.36174,1.35883,1.36125
