Date,VALUE,VOLUME
2018-06-29 16:09:27.546,186.43,151.0
2018-06-29 16:09:27.546,186.43,100.0
2018-06-29 16:09:27.546,186.43,200.0
2018-06-29 16:09:27.546,186.43,10.0
2018-06-29 16:09:28.339,186.43,4.0
2018-06-29 16:09:28.339,186.43,100.0
2018-06-29 16:09:28.339,186.43,96.0
2018-06-29 16:09:30.400,186.43,3.0
2018-06-29 16:09:31.840,186.43,100.0
2018-06-29 16:09:31.976,186.44,100.0
2018-06-29 16:09:31.976,186.44,100.0
2018-06-29 16:09:31.976,186.44,100.0
2018-06-29 16:09:31.976,186.44,10.0
2018-06-29 16:09:31.976,186.44,10.0
2018-06-29 16:09:31.982,186.44,100.0
2018-06-29 16:09:31.990,186.44,100.0
2018-06-29 16:09:32.012,186.43,200.0
2018-06-29 16:09:39.166,186.444,500.0
2018-06-29 16:09:39.404,186.44,30.0
2018-06-29 16:09:40.201,186.4451,600.0
2018-06-29 16:09:40.501,186.44,444.0
2018-06-29 16:09:40.501,186.44,200.0
2018-06-29 16:09:40.501,186.44,1.0
2018-06-29 16:09:40.501,186.44,1.0
2018-06-29 16:09:40.501,186.44,1.0
2018-06-29 16:09:40.501,186.44,1.0
2018-06-29 16:09:40.502,186.44,100.0
2018-06-29 16:09:40.505,186.43,1.0
2018-06-29 16:09:40.505,186.43,99.0
2018-06-29 16:09:40.615,186.44,100.0
2018-06-29 16:09:40.722,186.44,1.0
2018-06-29 16:09:43.045,186.44,10.0
2018-06-29 16:09:43.045,186.44,100.0
2018-06-29 16:09:43.046,186.44,100.0
2018-06-29 16:09:43.046,186.44,30.0
2018-06-29 16:09:43.046,186.44,70.0
2018-06-29 16:09:43.046,186.44,80.0
2018-06-29 16:09:43.046,186.44,20.0
2018-06-29 16:09:43.303,186.4499,223.0
2018-06-29 16:09:45.118,186.445,10.0
2018-06-29 16:09:46.562,186.45,100.0
2018-06-29 16:09:46.562,186.45,15.0
2018-06-29 16:09:46.562,186.45,10.0
2018-06-29 16:09:47.521,186.46,1.0
2018-06-29 16:09:47.545,186.4623,161.0
2018-06-29 16:09:48.247,186.47,80.0
2018-06-29 16:09:50.635,186.47,4.0
2018-06-29 16:09:50.635,186.47,6.0
2018-06-29 16:09:51.212,186.4648,13.0
2018-06-29 16:09:51.482,186.47,10.0
2018-06-29 16:09:51.482,186.47,100.0
2018-06-29 16:09:51.493,186.48,100.0
2018-06-29 16:09:51.604,186.49,8.0
2018-06-29 16:09:51.760,186.471,25.0
2018-06-29 16:09:52.478,186.47,100.0
2018-06-29 16:09:52.501,186.4752,325.0
2018-06-29 16:09:52.541,186.47,2.0
2018-06-29 16:09:52.541,186.47,100.0
2018-06-29 16:09:52.541,186.47,2.0
2018-06-29 16:09:52.830,186.4601,9.0
2018-06-29 16:09:53.425,186.46,1.0
2018-06-29 16:09:53.425,186.46,1.0
2018-06-29 16:09:53.425,186.46,46.0
2018-06-29 16:09:53.426,186.46,54.0
2018-06-29 16:09:53.426,186.46,100.0
2018-06-29 16:09:53.728,186.46,1.0
2018-06-29 16:09:55.194,186.451,8.0
2018-06-29 16:09:57.670,186.46,100.0
2018-06-29 16:09:58.700,186.47,10.0
2018-06-29 16:09:58.700,186.47,90.0
2018-06-29 16:09:58.700,186.47,10.0
2018-06-29 16:09:58.700,186.47,100.0
2018-06-29 16:09:58.700,186.47,1.0
2018-06-29 16:09:58.700,186.47,200.0
2018-06-29 16:09:58.700,186.47,100.0
2018-06-29 16:09:58.700,186.47,100.0
2018-06-29 16:09:58.700,186.47,100.0
2018-06-29 16:09:58.701,186.47,300.0
2018-06-29 16:09:58.701,186.47,101.0
2018-06-29 16:09:58.701,186.47,38.0
2018-06-29 16:09:58.701,186.47,1.0
2018-06-29 16:09:58.701,186.47,200.0
2018-06-29 16:09:58.701,186.47,200.0
2018-06-29 16:09:58.704,186.4669,400.0
2018-06-29 16:09:58.705,186.4675,100.0
2018-06-29 16:09:58.711,186.48,68.0
2018-06-29 16:09:58.711,186.48,132.0
2018-06-29 16:09:58.712,186.47,3.0
2018-06-29 16:09:58.713,186.4775,200.0
2018-06-29 16:09:58.756,186.47,100.0
2018-06-29 16:09:58.756,186.47,100.0
2018-06-29 16:09:58.756,186.47,48.0
2018-06-29 16:09:58.961,186.47,52.0
2018-06-29 16:09:58.961,186.47,26.0
2018-06-29 16:09:59.382,186.47,122.0
2018-06-29 16:09:59.382,186.47,9.0
2018-06-29 16:09:59.583,186.46,1.0
2018-06-29 16:09:59.583,186.46,1.0
2018-06-29 16:10:00.265,186.46,100.0
2018-06-29 16:10:01.781,186.4578,51.0
2018-06-29 16:10:01.861,186.46,10.0
2018-06-29 16:10:03.330,186.45,100.0
2018-06-29 16:10:03.330,186.45,1.0
2018-06-29 16:10:03.330,186.45,100.0
2018-06-29 16:10:03.330,186.45,4.0
2018-06-29 16:10:03.330,186.45,131.0
2018-06-29 16:10:03.330,186.45,200.0
2018-06-29 16:10:03.330,186.45,95.0
2018-06-29 16:10:03.330,186.45,5.0
2018-06-29 16:10:03.586,186.45,100.0
2018-06-29 16:10:03.587,186.4462,200.0
2018-06-29 16:10:03.587,186.44,300.0
2018-06-29 16:10:03.590,186.45,400.0
2018-06-29 16:10:03.590,186.4489,400.0
2018-06-29 16:10:03.590,186.4475,600.0
2018-06-29 16:10:03.974,186.45,15.0
2018-06-29 16:10:04.101,186.4448,3.0
2018-06-29 16:10:06.006,186.45,1.0
2018-06-29 16:10:06.294,186.4569,10.0
2018-06-29 16:10:06.632,186.45,9.0
2018-06-29 16:10:06.632,186.45,4.0
2018-06-29 16:10:07.040,186.4545,15.0
2018-06-29 16:10:08.881,186.4546,4310.0
2018-06-29 16:10:09.469,186.46,200.0
2018-06-29 16:10:09.890,186.45,100.0
2018-06-29 16:10:09.915,186.46,26.0
2018-06-29 16:10:10.197,186.4552,19.0
2018-06-29 16:10:10.468,186.46,600.0
2018-06-29 16:10:10.470,186.47,10.0
2018-06-29 16:10:10.470,186.47,200.0
2018-06-29 16:10:10.470,186.47,90.0
2018-06-29 16:10:10.470,186.47,100.0
2018-06-29 16:10:10.471,186.47,100.0
2018-06-29 16:10:11.639,186.47,1.0
2018-06-29 16:10:11.894,186.4681,48.0
2018-06-29 16:10:13.959,186.467,85.0
2018-06-29 16:10:14.428,186.48,100.0
2018-06-29 16:10:14.428,186.48,10.0
2018-06-29 16:10:14.428,186.48,90.0
2018-06-29 16:10:14.428,186.48,10.0
2018-06-29 16:10:14.428,186.48,100.0
2018-06-29 16:10:14.428,186.48,100.0
2018-06-29 16:10:14.431,186.48,100.0
2018-06-29 16:10:14.468,186.48,300.0
2018-06-29 16:10:14.470,186.49,200.0
2018-06-29 16:10:14.470,186.49,10.0
2018-06-29 16:10:14.470,186.49,90.0
2018-06-29 16:10:14.470,186.49,100.0
2018-06-29 16:10:14.714,186.4851,500.0
2018-06-29 16:10:15.841,186.48,57.0
2018-06-29 16:10:15.841,186.48,3.0
2018-06-29 16:10:15.841,186.48,1.0
2018-06-29 16:10:15.841,186.48,43.0
2018-06-29 16:10:15.842,186.48,114.0
2018-06-29 16:10:15.842,186.48,1.0
2018-06-29 16:10:16.513,186.46,25.0
2018-06-29 16:10:16.889,186.46,100.0
2018-06-29 16:10:16.889,186.46,1.0
2018-06-29 16:10:16.889,186.46,228.0
2018-06-29 16:10:16.890,186.46,18.0
2018-06-29 16:10:16.890,186.46,82.0
2018-06-29 16:10:18.023,186.46,1.0
2018-06-29 16:10:18.470,186.47,10.0
2018-06-29 16:10:18.475,186.48,100.0
2018-06-29 16:10:18.475,186.48,90.0
2018-06-29 16:10:18.476,186.47,100.0
2018-06-29 16:10:18.476,186.48,47.0
2018-06-29 16:10:18.477,186.48,100.0
2018-06-29 16:10:18.477,186.48,53.0
2018-06-29 16:10:20.153,186.4899,20.0
2018-06-29 16:10:21.052,186.46,1000.0
2018-06-29 16:10:21.368,186.47,100.0
2018-06-29 16:10:21.910,186.4668,75.0
2018-06-29 16:10:22.124,186.46,100.0
2018-06-29 16:10:22.124,186.46,1.0
2018-06-29 16:10:22.185,186.45,20.0
2018-06-29 16:10:22.185,186.45,100.0
2018-06-29 16:10:22.185,186.45,80.0
2018-06-29 16:10:22.187,186.44,100.0
2018-06-29 16:10:22.187,186.44,100.0
2018-06-29 16:10:22.189,186.43,200.0
2018-06-29 16:10:22.189,186.43,100.0
2018-06-29 16:10:22.189,186.43,363.0
2018-06-29 16:10:22.469,186.45,200.0
2018-06-29 16:10:22.504,186.44,100.0
2018-06-29 16:10:23.348,186.459,500.0
2018-06-29 16:10:23.470,186.46,100.0
2018-06-29 16:10:23.470,186.46,100.0
2018-06-29 16:10:23.470,186.46,10.0
2018-06-29 16:10:23.470,186.46,90.0
2018-06-29 16:10:23.974,186.45,100.0
2018-06-29 16:10:24.114,186.4622,69.0
2018-06-29 16:10:24.384,186.4635,38.0
2018-06-29 16:10:26.713,186.47,1.0
2018-06-29 16:10:26.713,186.47,10.0
2018-06-29 16:10:26.713,186.47,100.0
2018-06-29 16:10:26.713,186.47,100.0
2018-06-29 16:10:26.713,186.47,4.0
2018-06-29 16:10:26.713,186.47,11.0
2018-06-29 16:10:26.713,186.47,200.0
2018-06-29 16:10:26.713,186.47,89.0
2018-06-29 16:10:26.758,186.47,500.0
2018-06-29 16:10:27.023,186.47,500.0
2018-06-29 16:10:27.278,186.46,500.0
2018-06-29 16:10:27.470,186.48,25.0
2018-06-29 16:10:27.476,186.48,47.0
2018-06-29 16:10:27.476,186.48,10.0
2018-06-29 16:10:27.476,186.48,100.0
2018-06-29 16:10:27.477,186.48,48.0
2018-06-29 16:10:27.477,186.48,70.0
2018-06-29 16:10:27.501,186.471,200.0
2018-06-29 16:10:28.472,186.48,26.0
2018-06-29 16:10:28.472,186.49,64.0
2018-06-29 16:10:28.472,186.49,100.0
2018-06-29 16:10:28.472,186.49,100.0
2018-06-29 16:10:28.472,186.49,100.0
2018-06-29 16:10:28.472,186.49,200.0
2018-06-29 16:10:28.472,186.49,100.0
2018-06-29 16:10:28.472,186.49,10.0
2018-06-29 16:10:28.472,186.49,100.0
2018-06-29 16:10:28.472,186.49,100.0
2018-06-29 16:10:31.331,186.475,8.0
2018-06-29 16:10:31.980,186.4718,1.0
2018-06-29 16:10:32.470,186.49,100.0
2018-06-29 16:10:32.470,186.49,10.0
2018-06-29 16:10:32.470,186.48,97.0
2018-06-29 16:10:32.470,186.49,1.0
2018-06-29 16:10:32.470,186.49,100.0
2018-06-29 16:10:32.470,186.49,100.0
2018-06-29 16:10:32.470,186.49,92.0
2018-06-29 16:10:34.190,186.48,100.0
2018-06-29 16:10:34.190,186.48,100.0
2018-06-29 16:10:34.191,186.48,100.0
2018-06-29 16:10:34.192,186.47,100.0
2018-06-29 16:10:34.192,186.47,100.0
2018-06-29 16:10:34.192,186.47,1.0
2018-06-29 16:10:34.395,186.478,7.0
2018-06-29 16:10:34.496,186.47,100.0
2018-06-29 16:10:36.009,186.46,100.0
2018-06-29 16:10:36.470,186.47,1.0
2018-06-29 16:10:36.474,186.48,100.0
2018-06-29 16:10:36.474,186.48,99.0
2018-06-29 16:10:37.691,186.48,4.0
2018-06-29 16:10:37.800,186.46,57.0
2018-06-29 16:10:39.192,186.4718,54.0
2018-06-29 16:10:40.220,186.4745,26.0
2018-06-29 16:10:40.895,186.4899,3.0
2018-06-29 16:10:41.308,186.48,10.0
2018-06-29 16:10:41.309,186.48,600.0
2018-06-29 16:10:41.309,186.48,100.0
2018-06-29 16:10:41.309,186.48,10.0
2018-06-29 16:10:41.309,186.48,694.0
2018-06-29 16:10:41.372,186.48,10.0
2018-06-29 16:10:41.855,186.464,21.0
2018-06-29 16:10:42.101,186.47,30.0
2018-06-29 16:10:42.469,186.48,100.0
2018-06-29 16:10:42.527,186.47,75.0
2018-06-29 16:10:42.776,186.47,100.0
2018-06-29 16:10:43.041,186.4688,300.0
2018-06-29 16:10:43.222,186.461,300.0
2018-06-29 16:10:43.225,186.461,300.0
2018-06-29 16:10:43.469,186.47,1.0
2018-06-29 16:10:43.471,186.48,58.0
2018-06-29 16:10:43.473,186.48,100.0
2018-06-29 16:10:43.473,186.48,10.0
2018-06-29 16:10:43.473,186.48,89.0
2018-06-29 16:10:43.474,186.48,100.0
2018-06-29 16:10:43.475,186.49,100.0
2018-06-29 16:10:46.131,186.47,6.0
2018-06-29 16:10:46.131,186.47,100.0
2018-06-29 16:10:46.131,186.47,100.0
2018-06-29 16:10:46.416,186.46,200.0
2018-06-29 16:10:46.416,186.46,1.0
2018-06-29 16:10:46.416,186.46,1.0
2018-06-29 16:10:46.416,186.46,1.0
2018-06-29 16:10:46.416,186.46,1.0
2018-06-29 16:10:46.416,186.46,100.0
2018-06-29 16:10:46.417,186.46,1.0
2018-06-29 16:10:46.417,186.46,100.0
2018-06-29 16:10:46.417,186.46,200.0
2018-06-29 16:10:46.417,186.46,100.0
2018-06-29 16:10:46.417,186.46,1.0
2018-06-29 16:10:46.417,186.46,100.0
2018-06-29 16:10:46.558,186.46,32.0
2018-06-29 16:10:46.558,186.46,68.0
2018-06-29 16:10:46.774,186.451,4.0
2018-06-29 16:10:47.470,186.46,100.0
2018-06-29 16:10:47.470,186.46,100.0
2018-06-29 16:10:47.470,186.46,100.0
2018-06-29 16:10:47.483,186.46,10.0
2018-06-29 16:10:47.483,186.46,100.0
2018-06-29 16:10:47.483,186.46,41.0
2018-06-29 16:10:47.771,186.47,107.0
2018-06-29 16:10:48.194,186.4669,9.0
2018-06-29 16:10:51.372,186.4593,300.0
2018-06-29 16:10:52.854,186.47,100.0
2018-06-29 16:10:52.856,186.47,54.0
2018-06-29 16:10:53.470,186.47,10.0
2018-06-29 16:10:53.470,186.47,88.0
2018-06-29 16:10:53.471,186.47,100.0
2018-06-29 16:10:53.471,186.47,1.0
2018-06-29 16:10:53.471,186.47,1.0
2018-06-29 16:10:53.471,186.47,100.0
2018-06-29 16:10:53.471,186.47,100.0
2018-06-29 16:10:54.091,186.46,100.0
2018-06-29 16:10:55.006,186.46,1.0
2018-06-29 16:10:55.006,186.46,100.0
2018-06-29 16:10:55.014,186.45,100.0
2018-06-29 16:10:55.014,186.45,42.0
2018-06-29 16:10:55.014,186.45,300.0
2018-06-29 16:10:55.014,186.45,400.0
2018-06-29 16:10:55.014,186.45,100.0
2018-06-29 16:10:55.014,186.45,100.0
2018-06-29 16:10:55.014,186.45,100.0
2018-06-29 16:10:55.015,186.45,58.0
2018-06-29 16:10:55.015,186.45,1.0
2018-06-29 16:10:55.029,186.44,300.0
2018-06-29 16:10:55.029,186.44,252.0
2018-06-29 16:10:55.030,186.43,100.0
2018-06-29 16:10:55.030,186.43,200.0
2018-06-29 16:10:55.030,186.43,246.0
2018-06-29 16:10:55.030,186.43,400.0
2018-06-29 16:10:55.030,186.43,100.0
2018-06-29 16:10:55.030,186.43,37.0
2018-06-29 16:10:55.030,186.43,100.0
2018-06-29 16:10:55.030,186.43,100.0
2018-06-29 16:10:55.030,186.43,100.0
2018-06-29 16:10:55.030,186.43,100.0
2018-06-29 16:10:55.031,186.43,100.0
2018-06-29 16:10:55.031,186.43,94.0
2018-06-29 16:10:55.031,186.43,100.0
2018-06-29 16:10:55.470,186.46,100.0
2018-06-29 16:10:55.470,186.46,100.0
2018-06-29 16:10:55.470,186.46,100.0
2018-06-29 16:10:55.470,186.46,400.0
2018-06-29 16:10:55.470,186.46,300.0
2018-06-29 16:10:55.838,186.455,20.0
2018-06-29 16:10:56.470,186.45,100.0
2018-06-29 16:10:56.568,186.46,100.0
2018-06-29 16:10:56.783,186.45,100.0
2018-06-29 16:10:56.931,186.45,100.0
2018-06-29 16:10:57.631,186.4475,100.0
2018-06-29 16:10:57.636,186.45,58.0
2018-06-29 16:10:57.637,186.4489,100.0
2018-06-29 16:10:57.637,186.4475,500.0
2018-06-29 16:10:57.637,186.45,100.0
2018-06-29 16:10:57.637,186.45,42.0
2018-06-29 16:10:57.638,186.45,100.0
2018-06-29 16:10:58.470,186.45,100.0
2018-06-29 16:10:59.110,186.45,10.0
2018-06-29 16:10:59.470,186.46,100.0
2018-06-29 16:10:59.470,186.46,99.0
2018-06-29 16:10:59.470,186.46,1.0
2018-06-29 16:10:59.470,186.46,100.0
2018-06-29 16:10:59.500,186.46,1.0
2018-06-29 16:10:59.618,186.46,100.0
2018-06-29 16:11:01.677,186.45,130.0
2018-06-29 16:11:01.677,186.45,100.0
2018-06-29 16:11:01.678,186.45,100.0
2018-06-29 16:11:01.678,186.45,2.0
2018-06-29 16:11:01.678,186.45,134.0
2018-06-29 16:11:01.800,186.4571,400.0
2018-06-29 16:11:01.804,186.451,100.0
2018-06-29 16:11:01.810,186.45,1.0
2018-06-29 16:11:01.810,186.45,1.0
2018-06-29 16:11:01.810,186.45,100.0
2018-06-29 16:11:01.810,186.45,100.0
2018-06-29 16:11:01.812,186.4567,100.0
2018-06-29 16:11:01.823,186.44,67.0
2018-06-29 16:11:01.823,186.44,56.0
2018-06-29 16:11:01.823,186.44,44.0
2018-06-29 16:11:01.824,186.44,100.0
2018-06-29 16:11:01.824,186.44,100.0
2018-06-29 16:11:01.824,186.44,10.0
2018-06-29 16:11:01.824,186.44,33.0
2018-06-29 16:11:01.840,186.4567,1.0
2018-06-29 16:11:01.840,186.4567,1.0
2018-06-29 16:11:01.841,186.4567,100.0
2018-06-29 16:11:01.841,186.45,56.0
2018-06-29 16:11:01.842,186.45,100.0
2018-06-29 16:11:01.842,186.45,100.0
2018-06-29 16:11:01.843,186.45,10.0
2018-06-29 16:11:02.471,186.45,100.0
2018-06-29 16:11:02.471,186.45,10.0
2018-06-29 16:11:02.471,186.45,190.0
2018-06-29 16:11:03.117,186.44,100.0
2018-06-29 16:11:03.118,186.44,2.0
2018-06-29 16:11:03.118,186.44,98.0
2018-06-29 16:11:03.122,186.44,506.0
2018-06-29 16:11:03.129,186.44,132.0
2018-06-29 16:11:03.131,186.4411,200.0
2018-06-29 16:11:03.166,186.44,100.0
2018-06-29 16:11:03.166,186.44,100.0
2018-06-29 16:11:03.173,186.43,200.0
2018-06-29 16:11:03.174,186.43,100.0
2018-06-29 16:11:03.174,186.43,100.0
2018-06-29 16:11:03.471,186.44,100.0
2018-06-29 16:11:03.471,186.44,100.0
2018-06-29 16:11:03.471,186.44,8.0
2018-06-29 16:11:03.471,186.44,8.0
2018-06-29 16:11:03.471,186.44,200.0
2018-06-29 16:11:03.680,186.44,32.0
2018-06-29 16:11:03.788,186.44,32.0
2018-06-29 16:11:03.791,186.44,32.0
2018-06-29 16:11:04.471,186.46,100.0
2018-06-29 16:11:04.471,186.46,10.0
2018-06-29 16:11:04.471,186.46,100.0
2018-06-29 16:11:04.471,186.46,1.0
2018-06-29 16:11:04.472,186.46,100.0
2018-06-29 16:11:04.472,186.46,89.0
2018-06-29 16:11:04.472,186.46,1.0
2018-06-29 16:11:04.680,186.45,28.0
2018-06-29 16:11:04.857,186.452,53.0
2018-06-29 16:11:06.123,186.45,100.0
2018-06-29 16:11:06.149,186.46,10.0
2018-06-29 16:11:07.047,186.4625,100.0
2018-06-29 16:11:07.053,186.45,100.0
2018-06-29 16:11:07.053,186.46,1.0
2018-06-29 16:11:07.053,186.45,100.0
2018-06-29 16:11:07.053,186.45,99.0
2018-06-29 16:11:07.053,186.45,200.0
2018-06-29 16:11:07.053,186.45,400.0
2018-06-29 16:11:07.471,186.47,100.0
2018-06-29 16:11:07.471,186.47,12.0
2018-06-29 16:11:07.471,186.47,10.0
2018-06-29 16:11:07.471,186.47,100.0
2018-06-29 16:11:07.471,186.47,78.0
2018-06-29 16:11:07.471,186.47,100.0
2018-06-29 16:11:07.471,186.47,100.0
2018-06-29 16:11:07.471,186.47,100.0
2018-06-29 16:11:09.901,186.47,42.0
2018-06-29 16:11:10.809,186.47,4.0
2018-06-29 16:11:11.469,186.48,100.0
2018-06-29 16:11:11.469,186.48,10.0
2018-06-29 16:11:11.469,186.48,90.0
2018-06-29 16:11:11.493,186.48,10.0
2018-06-29 16:11:12.469,186.49,154.0
2018-06-29 16:11:12.469,186.49,100.0
2018-06-29 16:11:12.469,186.49,100.0
2018-06-29 16:11:12.469,186.49,200.0
2018-06-29 16:11:12.469,186.49,10.0
2018-06-29 16:11:12.469,186.5,24.0
2018-06-29 16:11:12.469,186.49,100.0
2018-06-29 16:11:12.469,186.5,134.0
2018-06-29 16:11:12.469,186.49,154.0
2018-06-29 16:11:12.470,186.51,200.0
2018-06-29 16:11:12.470,186.51,100.0
2018-06-29 16:11:12.471,186.5,300.0
2018-06-29 16:11:12.471,186.5,10.0
2018-06-29 16:11:12.471,186.5,100.0
2018-06-29 16:11:12.472,186.5,239.0
2018-06-29 16:11:12.472,186.51,600.0
2018-06-29 16:11:12.472,186.5,437.0
2018-06-29 16:11:12.472,186.5,100.0
2018-06-29 16:11:12.472,186.5,100.0
2018-06-29 16:11:12.473,186.51,200.0
2018-06-29 16:11:12.473,186.51,100.0
2018-06-29 16:11:12.473,186.51,100.0
2018-06-29 16:11:12.473,186.51,8.0
2018-06-29 16:11:12.473,186.51,2.0
2018-06-29 16:11:12.474,186.51,100.0
2018-06-29 16:11:12.475,186.51,150.0
2018-06-29 16:11:12.475,186.51,141.0
2018-06-29 16:11:12.475,186.51,7.0
2018-06-29 16:11:12.475,186.51,100.0
2018-06-29 16:11:12.475,186.51,43.0
2018-06-29 16:11:12.475,186.51,57.0
2018-06-29 16:11:12.475,186.51,143.0
2018-06-29 16:11:12.475,186.51,20.0
2018-06-29 16:11:12.475,186.51,57.0
2018-06-29 16:11:12.475,186.51,123.0
2018-06-29 16:11:12.475,186.51,150.0
2018-06-29 16:11:12.476,186.51,50.0
2018-06-29 16:11:12.476,186.51,200.0
2018-06-29 16:11:12.476,186.51,300.0
2018-06-29 16:11:12.476,186.51,100.0
2018-06-29 16:11:12.476,186.51,100.0
2018-06-29 16:11:12.476,186.51,150.0
2018-06-29 16:11:12.477,186.51,27.0
2018-06-29 16:11:12.477,186.51,3.0
2018-06-29 16:11:12.478,186.51,22.0
2018-06-29 16:11:12.478,186.49,173.0
2018-06-29 16:11:12.478,186.51,100.0
2018-06-29 16:11:12.478,186.52,200.0
2018-06-29 16:11:12.478,186.51,100.0
2018-06-29 16:11:12.478,186.51,400.0
2018-06-29 16:11:12.478,186.51,10.0
2018-06-29 16:11:12.479,186.51,265.0
2018-06-29 16:11:12.479,186.5,100.0
2018-06-29 16:11:12.479,186.51,100.0
2018-06-29 16:11:12.479,186.52,100.0
2018-06-29 16:11:12.480,186.52,80.0
2018-06-29 16:11:12.480,186.52,30.0
2018-06-29 16:11:12.480,186.51,100.0
2018-06-29 16:11:12.480,186.51,100.0
2018-06-29 16:11:12.481,186.51,100.0
2018-06-29 16:11:12.481,186.51,100.0
2018-06-29 16:11:12.481,186.51,93.0
2018-06-29 16:11:12.481,186.52,22.0
2018-06-29 16:11:12.482,186.52,65.0
2018-06-29 16:11:12.482,186.51,100.0
2018-06-29 16:11:12.483,186.52,1.0
2018-06-29 16:11:12.483,186.52,22.0
2018-06-29 16:11:12.483,186.52,78.0
2018-06-29 16:11:12.483,186.52,100.0
2018-06-29 16:11:12.483,186.52,100.0
2018-06-29 16:11:12.484,186.52,300.0
2018-06-29 16:11:12.484,186.52,176.0
2018-06-29 16:11:12.484,186.51,50.0
2018-06-29 16:11:12.485,186.52,22.0
2018-06-29 16:11:12.485,186.52,200.0
2018-06-29 16:11:12.485,186.52,38.0
2018-06-29 16:11:12.485,186.51,50.0
2018-06-29 16:11:12.485,186.52,22.0
2018-06-29 16:11:12.486,186.51,100.0
2018-06-29 16:11:12.488,186.52,39.0
2018-06-29 16:11:12.489,186.51,100.0
2018-06-29 16:11:12.489,186.51,100.0
2018-06-29 16:11:12.491,186.52,100.0
2018-06-29 16:11:12.491,186.52,83.0
2018-06-29 16:11:12.491,186.52,2.0
2018-06-29 16:11:12.491,186.52,100.0
2018-06-29 16:11:12.491,186.52,302.0
2018-06-29 16:11:12.491,186.52,10.0
2018-06-29 16:11:12.492,186.52,10.0
2018-06-29 16:11:12.492,186.52,90.0
2018-06-29 16:11:12.493,186.52,10.0
2018-06-29 16:11:12.493,186.51,100.0
2018-06-29 16:11:12.496,186.52,100.0
2018-06-29 16:11:12.496,186.52,100.0
2018-06-29 16:11:12.499,186.52,200.0
2018-06-29 16:11:12.505,186.51,38.0
2018-06-29 16:11:12.516,186.52,100.0
2018-06-29 16:11:12.519,186.52,25.0
2018-06-29 16:11:12.519,186.51,100.0
2018-06-29 16:11:12.533,186.52,100.0
2018-06-29 16:11:12.533,186.52,100.0
2018-06-29 16:11:12.533,186.52,100.0
2018-06-29 16:11:12.533,186.52,100.0
2018-06-29 16:11:12.533,186.51,100.0
2018-06-29 16:11:12.533,186.52,100.0
2018-06-29 16:11:12.533,186.52,300.0
2018-06-29 16:11:12.533,186.52,100.0
2018-06-29 16:11:12.533,186.52,22.0
2018-06-29 16:11:12.533,186.52,22.0
2018-06-29 16:11:12.534,186.52,22.0
2018-06-29 16:11:12.534,186.52,22.0
2018-06-29 16:11:12.534,186.52,212.0
2018-06-29 16:11:12.536,186.52,100.0
2018-06-29 16:11:12.537,186.52,100.0
2018-06-29 16:11:12.537,186.52,100.0
2018-06-29 16:11:12.537,186.52,100.0
2018-06-29 16:11:12.537,186.52,49.0
2018-06-29 16:11:12.549,186.51,100.0
2018-06-29 16:11:12.587,186.52,100.0
2018-06-29 16:11:12.606,186.51,38.0
2018-06-29 16:11:12.606,186.51,100.0
2018-06-29 16:11:12.606,186.52,262.0
2018-06-29 16:11:12.610,186.52,300.0
2018-06-29 16:11:12.611,186.51,100.0
2018-06-29 16:11:12.611,186.51,120.0
2018-06-29 16:11:12.620,186.52,300.0
2018-06-29 16:11:12.624,186.51,100.0
2018-06-29 16:11:12.629,186.51,10.0
2018-06-29 16:11:12.633,186.51,100.0
2018-06-29 16:11:12.644,186.51,100.0
2018-06-29 16:11:12.649,186.51,10.0
2018-06-29 16:11:12.651,186.51,15.0
2018-06-29 16:11:12.670,186.51,15.0
2018-06-29 16:11:12.678,186.51,14.0
2018-06-29 16:11:12.702,186.51,86.0
2018-06-29 16:11:12.702,186.51,14.0
2018-06-29 16:11:12.702,186.51,100.0
2018-06-29 16:11:12.702,186.51,100.0
2018-06-29 16:11:12.702,186.51,100.0
2018-06-29 16:11:12.722,186.51,100.0
2018-06-29 16:11:12.730,186.52,7.0
2018-06-29 16:11:12.745,186.51,390.0
2018-06-29 16:11:12.796,186.5,2000.0
2018-06-29 16:11:12.799,186.5,1000.0
2018-06-29 16:11:12.800,186.51,10.0
2018-06-29 16:11:12.801,186.51,100.0
2018-06-29 16:11:12.809,186.52,164.0
2018-06-29 16:11:12.809,186.51,100.0
2018-06-29 16:11:12.813,186.51,100.0
2018-06-29 16:11:12.816,186.51,20.0
2018-06-29 16:11:12.816,186.51,15.0
2018-06-29 16:11:12.816,186.51,10.0
2018-06-29 16:11:12.816,186.51,15.0
2018-06-29 16:11:12.816,186.52,176.0
2018-06-29 16:11:12.901,186.52,100.0
2018-06-29 16:11:12.902,186.52,100.0
2018-06-29 16:11:12.902,186.52,100.0
2018-06-29 16:11:12.902,186.52,10.0
2018-06-29 16:11:12.902,186.52,100.0
2018-06-29 16:11:12.903,186.52,100.0
2018-06-29 16:11:12.913,186.52,100.0
2018-06-29 16:11:12.933,186.52,26.0
2018-06-29 16:11:13.005,186.53,100.0
2018-06-29 16:11:13.005,186.53,99.0
2018-06-29 16:11:13.006,186.53,1.0
2018-06-29 16:11:13.032,186.5269,200.0
2018-06-29 16:11:13.033,186.51,100.0
2018-06-29 16:11:13.033,186.52,74.0
2018-06-29 16:11:13.033,186.51,100.0
2018-06-29 16:11:13.033,186.51,26.0
